31/10/2022 11:55:57 :
        Data file: C:\Users\rchen2\Documents\Black Grouse PhD\GitHub\blackgrouse-hunting\data\cleandata\Microsat.males.noLOCUS1+13.fstat.dat
        Used loci:  Loc_1 Loc_2 Loc_3 Loc_4 Loc_5 Loc_7 Loc_8 Loc_9 Loc_10 Loc_11
        Detection of first generation migrants
        Likelihood ratio L_home / L_max
        Criterion: Rannala & Mountain (1997)
        Number of simulated individuals: 1000
        Simulation algorithm: Paetkau et al. (2004)
        Threshold (p-value): 0.01
        Starting computation
31/10/2022 11:55:57 - 19 individuals with a probability below 0.01
31/10/2022 11:55:59 - Computation terminated. Duration: 7459.875 s
;;;;1;2;3;4;5;6;7;8;9;10;11;12;Nb. of loci;Used loci;Missing loci
10/;10;0.468;0.378;13.620;16.098;15.537;17.314;16.057;13.678;17.519;17.262;15.534;14.087;14.342;19.268;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.000;0.797;12.952;15.618;13.486;12.596;14.188;13.224;14.995;13.627;14.726;12.595;14.221;15.395;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.089;0.568;9.778;9.556;10.731;10.115;9.474;9.641;10.382;11.317;9.482;9.562;9.697;9.996;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.516;0.366;17.338;15.726;16.251;13.562;16.372;18.398;16.256;14.583;17.361;14.078;15.251;16.574;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.113;0.553;12.247;12.727;13.760;12.420;12.500;13.451;13.871;14.784;13.823;11.928;11.815;12.653;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.092;0.562;16.365;14.814;16.942;17.301;16.339;17.962;17.257;18.233;16.816;14.539;14.447;19.151;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.000;0.800;12.825;13.231;13.541;12.215;12.505;12.035;13.606;12.949;13.923;11.796;12.737;14.259;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.234;0.476;11.421;11.375;11.396;11.581;10.871;10.852;11.505;13.666;11.841;11.050;10.816;12.310;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.000;0.797;15.238;13.923;14.350;13.718;14.396;14.556;15.538;13.757;14.526;13.625;13.716;14.418;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.986;0.199;10.294;10.572;11.315;11.052;10.994;12.575;11.642;12.117;11.736;11.280;11.378;12.525;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.214;0.495;11.280;10.855;11.156;10.197;10.202;10.385;10.619;11.694;11.212;10.411;10.430;10.767;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.635;0.321;13.683;14.265;13.758;14.534;12.371;12.893;15.205;12.900;12.760;13.006;13.706;13.030;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.896;0.225;13.331;11.355;12.454;12.704;12.426;14.496;12.838;12.975;11.791;12.251;12.851;12.020;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.438;0.401;16.045;14.830;17.301;17.483;15.873;14.149;17.768;16.619;16.037;14.586;14.939;17.932;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;1.296;0.128;11.574;10.421;11.734;11.123;12.136;14.527;11.939;11.746;12.822;11.718;10.624;13.027;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.150;0.537;11.850;12.374;13.365;12.880;13.165;13.908;13.216;15.314;14.515;12.000;13.358;13.827;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;2.277;0.023;14.837;12.480;14.159;14.579;13.861;16.569;13.497;16.819;14.256;14.757;13.108;15.439;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;1.725;0.062;18.999;12.726;15.865;15.764;14.891;14.311;16.386;15.855;13.377;14.452;15.028;14.840;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.329;0.439;10.147;11.483;11.945;11.202;10.325;10.652;10.843;12.322;11.527;10.476;10.616;10.931;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.884;0.230;15.348;17.118;16.225;17.238;14.894;14.538;18.808;17.286;14.845;15.423;15.685;16.948;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.823;0.244;11.643;12.814;13.285;12.475;11.163;11.601;12.855;11.783;12.593;11.985;11.683;13.650;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.483;0.391;11.739;11.964;12.886;12.100;10.964;10.334;13.396;14.501;11.496;10.817;11.118;11.287;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.901;0.226;13.236;11.079;12.305;12.309;13.002;14.493;11.483;13.018;12.080;11.981;12.838;12.341;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.068;0.555;12.368;11.201;10.837;11.507;10.997;11.571;10.679;12.389;10.398;10.465;10.727;10.844;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.000;0.802;13.497;11.368;11.747;11.347;11.961;12.505;13.241;11.834;12.472;10.577;11.961;11.643;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.000;0.800;13.412;13.228;12.890;11.564;12.074;14.719;12.732;13.981;13.202;10.996;11.607;11.978;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;1.606;0.072;15.028;15.434;13.358;13.775;14.256;16.819;13.983;12.654;13.832;14.260;14.081;14.347;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.000;0.801;13.496;12.404;13.004;13.122;11.803;13.095;14.191;12.476;13.245;11.138;12.937;13.695;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.580;0.337;12.080;12.699;11.659;12.217;11.691;12.531;12.202;13.224;11.230;11.810;11.352;13.094;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;1.460;0.097;11.681;11.613;13.231;11.844;12.078;12.665;11.406;12.015;12.290;12.679;12.033;11.219;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.660;0.324;11.614;12.124;11.360;11.132;11.026;12.023;11.696;12.351;11.852;11.686;11.250;11.448;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.000;0.803;15.431;13.264;15.889;15.539;15.620;13.246;16.727;16.233;14.138;12.437;14.221;16.337;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.000;0.798;11.223;11.667;12.339;10.075;10.340;11.454;12.642;12.828;11.015;9.993;10.934;10.939;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;1.716;0.058;16.405;15.377;11.907;14.027;14.473;14.947;15.437;11.820;14.030;13.536;13.369;14.700;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.000;0.804;12.968;12.068;13.982;13.197;12.987;13.547;13.090;13.710;14.505;11.811;13.211;14.403;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.000;0.791;13.740;13.023;13.530;14.344;14.116;13.150;15.247;14.882;12.723;11.344;12.275;14.268;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;1.044;0.192;13.347;15.163;11.021;12.381;12.989;12.377;14.489;14.443;11.495;12.065;13.744;13.927;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.127;0.536;11.854;12.609;11.414;13.846;13.805;12.461;13.834;14.375;11.858;11.541;11.650;13.692;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.000;0.795;14.737;15.991;14.888;14.726;14.558;15.508;16.957;16.208;14.981;13.210;15.330;15.583;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.841;0.240;12.806;13.262;11.115;11.107;11.462;14.256;11.134;11.651;12.803;11.948;11.500;11.803;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.000;0.804;12.339;10.935;11.049;11.033;10.709;11.889;10.721;11.907;11.852;10.037;10.990;11.036;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;2.089;0.032;17.562;15.417;15.906;15.011;15.181;16.278;15.621;16.687;14.962;15.160;16.209;13.071;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.640;0.312;20.360;17.630;15.201;18.153;19.342;17.509;16.443;18.419;15.307;15.841;16.349;17.379;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.000;0.803;13.699;15.633;13.874;15.766;15.269;13.721;16.005;14.379;14.175;13.680;14.131;16.267;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;1.148;0.134;16.028;15.123;13.874;14.548;16.757;15.972;14.345;16.853;13.878;12.044;13.192;15.966;9 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  ; Loc_11  
11/;11;0.490;0.399;13.818;13.495;13.610;10.896;12.411;13.156;12.195;11.735;13.845;12.153;11.385;12.554;9 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  ; Loc_11  
11/;11;0.000;0.829;14.252;12.823;14.955;14.937;14.410;12.994;15.434;13.804;13.417;12.378;11.984;15.697;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;1.238;0.125;13.149;13.377;13.411;11.911;12.484;11.798;12.861;10.650;11.691;12.634;11.888;13.678;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.764;0.270;13.779;12.410;13.617;12.740;14.097;14.921;13.909;12.238;14.162;11.914;12.678;13.666;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.000;0.824;11.704;13.030;11.761;11.730;11.778;13.190;11.814;12.045;12.028;12.539;11.222;13.528;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.462;0.412;11.454;10.395;11.433;10.129;11.252;10.964;10.592;10.999;10.862;10.770;10.591;10.418;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.691;0.300;12.902;12.118;11.761;12.794;12.429;16.512;13.136;13.698;13.956;12.496;12.452;12.025;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.428;0.428;11.299;12.912;12.794;11.742;13.000;14.488;13.222;12.734;13.492;12.219;11.727;13.109;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;1.740;0.051;13.854;11.559;10.729;10.945;11.604;12.577;11.487;13.990;10.884;11.385;11.698;9.959;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;1.402;0.095;11.745;11.934;14.539;13.581;13.380;16.167;12.237;12.699;11.989;14.125;13.147;13.901;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.213;0.548;9.987;9.710;9.754;9.057;9.999;9.986;10.006;8.951;9.862;9.609;9.164;9.840;9 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_8  Loc_9  Loc_10  Loc_11  ; Loc_7  
11/;11;0.079;0.612;16.805;17.209;16.738;16.451;15.106;16.908;17.061;15.710;17.050;17.480;15.186;16.930;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.158;0.564;12.632;14.070;14.531;12.650;12.153;12.291;12.987;11.932;12.743;12.284;12.090;13.674;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.187;0.560;10.616;10.900;12.339;10.280;11.188;13.322;11.144;11.582;12.710;11.039;10.467;11.172;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;1.706;0.059;12.712;11.762;13.352;11.006;12.144;13.455;11.380;12.336;13.717;11.947;12.712;11.232;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.909;0.221;13.063;12.490;12.461;13.984;14.530;17.756;12.967;13.377;13.586;14.738;13.369;14.294;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.423;0.425;15.520;14.670;13.575;12.420;12.913;14.469;12.918;12.141;13.640;12.561;12.563;15.744;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.437;0.436;11.544;13.610;12.203;11.517;12.311;13.574;11.804;11.135;12.007;14.048;11.572;13.928;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.000;0.832;14.055;13.577;12.512;13.802;14.147;13.259;14.239;15.327;13.747;12.119;11.842;14.412;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.465;0.403;11.957;12.564;12.234;12.022;12.787;12.579;11.786;10.766;10.698;13.044;11.163;13.623;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;1.788;0.048;14.644;12.940;16.010;12.645;12.058;13.963;13.762;17.060;13.889;13.899;13.846;16.039;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;1.204;0.139;10.179;12.363;12.491;11.833;12.259;12.616;13.042;12.433;13.002;11.694;11.383;13.396;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.327;0.485;15.308;12.731;14.371;14.788;12.602;12.523;15.870;14.530;11.762;13.481;12.089;13.762;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;1.245;0.121;10.747;10.170;11.621;10.126;9.379;10.636;9.952;11.734;11.290;9.957;10.624;11.682;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;1.438;0.089;14.374;13.843;11.586;13.087;13.186;14.330;12.410;13.911;13.723;12.792;13.024;12.931;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.000;0.824;13.465;13.954;13.233;12.207;12.437;13.877;13.485;14.841;14.579;12.296;10.846;13.102;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.000;0.828;15.579;11.569;13.502;11.831;12.114;12.749;12.836;14.037;12.925;11.578;11.178;12.070;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.290;0.503;11.214;11.882;12.428;11.344;11.198;11.976;11.624;13.054;12.478;11.625;10.774;10.485;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.500;0.392;12.129;11.607;13.565;10.620;11.290;14.089;10.981;11.819;12.761;11.536;11.120;13.892;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.157;0.573;15.189;14.558;12.776;12.543;14.153;13.035;11.824;13.915;12.808;13.825;11.603;11.446;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.000;0.830;12.695;12.499;13.040;11.605;11.117;11.166;13.747;13.915;12.648;11.909;10.723;12.684;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.102;0.605;12.106;11.479;10.941;10.602;11.649;12.276;11.059;10.493;11.007;11.620;10.595;11.308;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.000;0.831;10.659;10.556;10.973;10.784;10.386;10.474;10.466;12.748;10.781;10.795;10.191;10.403;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.000;0.824;10.469;11.035;11.486;10.453;11.217;13.731;10.545;11.067;11.099;10.552;10.245;11.011;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.595;0.340;13.846;12.496;14.094;13.015;13.552;16.668;13.237;14.293;14.590;13.890;13.090;14.130;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.000;0.828;13.673;14.925;14.421;12.123;13.171;14.344;14.495;13.915;14.808;13.016;11.496;13.445;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.608;0.332;13.450;13.049;16.521;13.355;12.598;13.039;13.740;16.109;13.329;13.020;13.206;14.765;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.793;0.260;11.784;12.452;11.036;12.600;11.519;11.348;12.436;11.970;12.080;11.032;11.826;12.989;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.000;0.829;18.642;15.571;14.624;16.441;17.852;13.311;17.882;16.437;13.220;14.334;12.334;15.605;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;3.307;0.004;19.307;17.928;17.920;17.246;18.783;16.372;14.946;16.319;17.452;18.752;18.253;18.902;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.636;0.315;13.512;11.255;12.165;11.460;12.113;11.134;11.261;13.900;12.126;11.262;11.770;11.867;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.097;0.604;11.703;12.357;12.242;11.841;11.939;12.605;12.323;13.253;12.969;11.748;11.800;12.429;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;1.251;0.121;11.161;13.152;14.723;13.270;11.688;12.364;12.500;13.337;13.004;12.902;12.412;13.331;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.000;0.823;17.254;14.752;16.110;12.540;13.752;16.231;12.891;13.186;13.913;13.343;12.384;15.939;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.293;0.503;11.080;12.359;14.249;12.013;11.531;14.367;12.659;12.010;12.138;11.811;11.372;13.313;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;1.171;0.133;11.710;12.115;11.979;11.199;10.633;10.446;12.927;13.336;11.002;11.527;11.617;10.745;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.215;0.543;13.021;12.342;13.789;13.730;14.020;15.427;15.887;13.200;14.086;12.280;12.495;14.145;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.000;0.820;12.343;13.219;12.152;11.874;12.598;12.885;11.746;12.021;12.308;14.391;11.406;13.932;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.571;0.359;13.340;12.051;13.627;13.353;12.545;11.929;15.899;12.108;13.555;12.476;12.499;15.682;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.407;0.443;10.042;10.952;11.427;10.740;10.299;9.955;11.286;10.941;10.040;10.477;10.362;11.466;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.081;0.611;11.334;11.780;11.516;11.627;11.509;10.853;12.120;12.213;11.349;12.005;10.934;11.464;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.674;0.311;13.720;13.596;12.010;12.373;13.170;13.101;12.761;14.046;13.196;13.607;12.684;12.980;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.981;0.193;16.545;14.576;13.118;12.800;14.939;14.969;13.524;11.963;12.904;13.101;12.944;12.659;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.806;0.246;12.640;14.029;15.193;13.470;12.773;14.823;16.452;13.793;13.078;14.464;13.446;14.914;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.106;0.597;11.015;11.133;10.657;10.686;10.855;11.533;10.986;13.380;10.981;10.492;10.578;10.472;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.956;0.196;13.766;12.228;13.851;13.751;12.638;12.814;14.150;15.689;13.246;12.551;13.185;14.578;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.827;0.250;11.560;11.905;13.198;13.169;11.414;12.263;12.463;15.325;12.147;11.811;12.241;11.449;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;1.694;0.057;15.764;14.183;14.894;14.822;14.490;18.662;12.279;15.565;12.969;13.891;13.973;14.261;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.443;0.421;12.724;13.888;14.597;12.165;13.767;12.813;13.864;14.417;12.864;14.994;12.521;12.078;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
11/;11;0.000;0.835;10.606;10.883;12.458;10.143;10.908;10.927;10.955;11.515;12.943;10.391;9.806;11.413;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
