31/10/2022 16:02:54 :
        Data file: C:\Users\rchen2\Documents\Black Grouse PhD\GitHub\blackgrouse-hunting\data\cleandata\Microsat.females.noLOCUS1+13.fstat.dat
        Used loci:  Loc_1 Loc_2 Loc_3 Loc_4 Loc_5 Loc_7 Loc_8 Loc_9 Loc_10 Loc_11
        Detection of first generation migrants
        Likelihood ratio L_home / L_max
        Criterion: Rannala & Mountain (1997)
        Number of simulated individuals: 1000
        Simulation algorithm: Paetkau et al. (2004)
        Threshold (p-value): 0.01
        Starting computation
31/10/2022 16:02:54 - 13 individuals with a probability below 0.01
31/10/2022 16:02:55 - Computation terminated. Duration: 13341.390 s
;;;;1;2;3;4;5;6;7;8;9;10;11;12;Nb. of loci;Used loci;Missing loci
3/;3;0.798;0.455;10.821;10.163;10.799;10.614;10.718;10.591;14.308;11.828;10.055;10.001;10.231;10.173;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
3/;3;2.286;0.223;13.298;13.047;14.737;13.502;12.451;14.472;17.567;13.017;14.471;13.557;13.538;13.727;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
3/;3;2.736;0.178;12.277;11.767;14.503;12.358;12.700;13.975;12.549;13.680;12.815;11.869;12.158;12.897;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
3/;3;2.810;0.172;11.812;11.384;13.024;11.555;12.033;11.749;15.574;10.838;10.214;11.022;11.846;10.846;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.000;0.845;15.490;14.339;17.450;13.466;15.795;14.945;15.260;14.417;16.656;15.761;13.897;16.483;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.754;0.318;13.641;13.173;13.922;13.926;14.758;15.758;15.581;16.220;14.151;14.856;13.288;14.881;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;4.560;0.000;14.759;15.143;15.631;17.156;14.348;15.821;12.595;14.944;14.931;14.980;16.642;14.327;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;1.284;0.152;11.451;12.299;15.450;12.605;11.879;11.395;14.414;12.117;13.847;11.763;11.551;11.320;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.686;0.352;10.418;10.794;12.906;10.453;10.360;10.444;10.197;9.767;10.979;10.857;10.873;10.484;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.726;0.338;10.116;10.281;13.847;10.842;10.321;11.622;14.218;10.912;12.523;10.866;10.475;10.224;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.865;0.286;12.210;12.078;14.793;11.952;11.709;12.960;13.989;11.087;12.048;12.883;11.765;12.576;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.830;0.294;11.699;13.043;14.580;12.402;11.572;12.708;13.430;12.273;12.711;11.966;11.823;13.086;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.990;0.218;12.200;11.069;14.832;12.059;12.661;12.204;12.331;12.750;12.838;11.753;11.942;12.426;9 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_9  Loc_10  Loc_11  ; Loc_8  
4/;4;0.668;0.358;11.395;12.058;14.866;12.063;11.646;11.752;16.149;13.252;14.725;13.341;11.884;13.946;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;1.476;0.114;10.403;9.866;9.458;10.389;10.007;11.111;13.205;10.232;8.913;9.901;9.929;9.982;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;1.066;0.215;13.566;13.577;16.077;14.632;13.688;14.124;17.788;16.153;15.324;14.297;16.115;17.368;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.318;0.524;11.588;12.610;12.246;11.907;11.647;11.808;13.006;13.010;11.748;12.194;11.668;14.085;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;1.163;0.188;11.827;11.709;13.585;11.477;12.108;10.315;13.149;11.789;12.701;11.867;11.543;11.856;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.373;0.500;14.321;14.839;15.402;14.147;17.015;16.211;19.365;14.338;13.839;13.895;13.774;14.854;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.188;0.597;13.192;12.833;13.058;11.706;13.336;13.405;15.018;14.172;13.714;11.835;11.574;11.518;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;1.843;0.066;14.063;14.406;15.013;14.064;13.474;14.594;17.904;12.221;15.176;13.848;13.643;17.353;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.000;0.849;12.584;12.653;16.681;11.661;12.197;12.809;14.379;14.047;16.515;12.133;12.067;13.535;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.000;0.845;10.464;10.551;14.011;10.150;10.386;10.789;13.413;11.240;12.814;10.769;10.173;12.004;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.387;0.504;15.361;15.080;16.409;14.041;15.463;13.985;15.495;19.314;15.375;15.781;14.269;13.654;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.000;0.849;13.466;13.599;16.990;12.221;13.856;12.279;15.971;15.663;13.788;13.262;12.574;14.019;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.000;0.848;12.991;12.933;16.050;12.442;13.434;14.089;13.923;13.972;15.928;12.551;13.064;14.226;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;1.050;0.216;13.630;13.336;13.881;13.399;13.939;12.349;13.666;13.223;13.473;13.589;13.213;13.758;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.395;0.500;13.932;15.089;16.973;13.899;14.394;16.072;15.521;15.788;15.163;13.504;14.124;16.458;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.684;0.355;12.018;12.656;14.790;12.591;11.908;13.182;14.540;16.536;12.815;12.382;14.003;14.283;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.862;0.285;12.642;12.238;15.360;12.943;12.974;12.081;13.723;12.300;12.123;12.369;12.810;12.313;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;1.088;0.205;11.462;13.038;13.690;12.550;12.841;13.099;16.068;13.510;14.013;13.052;11.843;12.005;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.000;0.846;14.869;16.155;15.441;14.548;15.752;15.232;17.789;17.865;16.451;16.056;15.369;15.434;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.473;0.450;14.003;14.092;17.293;14.260;14.659;15.975;17.919;16.240;15.835;13.787;14.061;17.563;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;1.601;0.096;11.621;13.007;15.571;13.222;12.579;13.574;17.532;14.295;13.410;12.938;12.333;14.700;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;1.415;0.125;11.002;12.723;14.075;12.417;12.284;11.381;14.719;13.067;13.952;13.043;12.560;13.259;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;1.691;0.083;18.817;15.267;20.775;16.958;17.651;15.688;19.458;19.243;16.099;16.900;17.018;19.194;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;1.406;0.130;14.072;13.574;14.919;13.162;13.964;15.115;15.248;14.120;15.513;11.756;13.212;15.254;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;1.494;0.109;14.063;12.842;16.881;14.336;15.005;15.361;17.529;16.487;14.262;12.906;13.446;17.888;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;1.318;0.146;14.659;15.385;15.984;15.314;14.673;13.996;19.173;16.004;14.943;14.599;14.139;16.052;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;1.207;0.174;17.091;16.532;16.547;15.911;14.704;15.264;16.629;16.618;18.033;15.996;15.913;16.095;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.504;0.442;10.560;10.553;12.314;10.748;10.866;11.753;13.570;10.244;12.193;10.838;10.716;12.004;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.478;0.457;15.330;16.048;14.972;15.272;16.033;15.724;15.307;17.255;15.615;14.794;15.473;16.354;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.436;0.469;12.810;13.402;17.594;13.246;12.914;12.930;18.707;14.676;15.712;13.223;13.526;13.351;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.240;0.568;12.913;12.525;16.605;12.765;13.451;14.503;15.148;12.963;15.044;13.755;13.390;15.777;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.506;0.433;13.655;13.935;14.270;13.979;13.473;13.742;18.444;14.563;16.669;14.564;13.822;15.523;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.031;0.679;11.975;12.970;15.639;12.006;13.659;13.610;14.651;12.736;14.135;13.830;12.484;13.528;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;1.252;0.155;12.718;12.020;14.242;12.072;12.062;12.532;15.077;12.177;13.402;12.421;10.820;14.143;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.000;0.850;11.219;11.040;15.665;10.605;11.658;11.510;15.106;11.427;13.687;11.339;10.674;13.336;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.197;0.590;10.183;10.320;10.576;9.776;10.102;9.756;13.958;10.962;10.087;9.665;9.579;11.405;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.606;0.391;13.426;14.906;17.136;14.032;13.643;14.381;18.934;16.352;15.219;13.554;13.600;14.710;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;1.918;0.053;12.314;12.131;12.629;13.896;11.978;13.329;12.663;15.140;12.225;13.387;12.659;12.226;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.000;0.850;13.798;13.655;15.952;13.367;14.364;14.878;15.646;15.733;16.428;13.841;14.384;16.487;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.000;0.848;11.619;11.529;11.236;10.431;12.815;12.036;12.869;14.267;12.432;11.208;11.268;12.805;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;1.452;0.122;12.088;11.836;12.968;12.528;11.523;13.005;11.694;11.077;12.953;11.590;12.218;11.349;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.000;0.847;11.954;12.982;14.923;11.760;12.029;12.512;14.123;13.524;15.016;12.627;12.418;13.224;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.874;0.281;12.224;12.093;11.980;12.691;12.597;13.811;11.948;12.063;14.239;11.817;12.285;12.251;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.000;0.848;12.119;12.662;13.688;11.960;12.124;11.987;15.872;12.876;14.756;12.461;12.139;12.829;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.958;0.247;11.759;11.367;13.090;11.816;11.815;12.425;10.857;12.781;11.786;12.145;11.511;10.857;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;1.503;0.113;15.133;14.455;16.512;15.547;16.542;16.928;18.141;15.391;18.757;14.044;14.878;15.505;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;2.352;0.026;11.017;11.157;12.611;13.369;11.591;12.057;14.092;13.665;11.961;11.363;11.573;12.136;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.412;0.478;13.529;13.083;13.850;13.383;13.543;14.783;14.132;16.251;13.793;13.931;12.971;14.034;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;1.661;0.089;11.738;11.915;10.672;12.334;11.191;11.700;13.710;12.167;13.203;11.537;11.198;13.344;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.000;0.848;12.305;11.677;13.235;10.799;11.076;11.329;13.889;14.147;10.978;11.361;11.168;12.036;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.716;0.341;11.786;11.695;13.495;11.940;11.727;12.188;16.507;12.430;11.697;11.224;11.430;13.565;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.575;0.403;13.310;13.706;16.678;12.932;12.789;12.358;15.136;14.432;12.807;13.791;13.587;13.063;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.893;0.276;10.964;11.644;13.671;11.279;10.488;11.160;14.712;14.234;11.654;11.347;11.009;10.386;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.935;0.256;10.759;10.885;13.420;11.545;12.016;11.324;15.044;11.158;10.611;11.658;11.085;12.894;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.939;0.253;10.663;11.829;15.140;11.504;11.122;11.768;13.812;11.537;12.822;11.582;10.565;11.286;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;1.456;0.121;10.742;11.030;10.264;11.613;11.324;10.339;16.244;12.088;10.157;10.956;10.814;11.835;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;1.506;0.115;12.533;11.430;14.630;12.669;12.606;12.645;15.444;11.163;12.855;12.741;12.048;13.694;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.000;0.853;15.492;15.485;14.338;13.404;16.050;14.901;15.132;15.199;15.528;14.772;13.829;15.199;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.531;0.420;11.620;11.823;14.342;11.910;11.379;12.438;13.984;15.115;11.683;11.851;11.685;13.365;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.300;0.543;11.323;10.768;12.428;10.823;11.625;11.607;10.523;10.720;11.886;11.358;11.201;12.216;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;2.456;0.023;16.122;14.510;19.654;16.966;16.125;17.621;18.630;15.766;16.443;15.943;16.591;18.107;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.645;0.378;13.962;11.987;17.553;12.632;13.514;13.607;16.202;13.324;15.566;12.002;14.065;14.069;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;1.699;0.081;12.469;12.538;14.097;12.540;12.159;11.215;12.915;11.234;12.924;12.067;11.972;10.841;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.240;0.572;14.201;15.039;17.447;14.441;14.936;16.573;17.592;15.259;18.195;15.284;15.629;17.520;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.000;0.851;15.425;16.133;22.525;14.529;16.576;15.103;17.400;18.552;19.092;16.318;14.780;16.417;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.823;0.296;18.142;16.095;18.163;16.111;16.541;16.611;18.217;15.770;15.390;15.288;16.669;16.487;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.698;0.355;10.879;10.223;12.295;10.582;10.908;12.476;13.597;9.885;9.987;11.353;10.605;11.178;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;1.152;0.185;10.997;10.589;13.014;10.819;10.156;10.031;12.812;12.044;12.166;9.667;10.217;12.940;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.000;0.848;12.022;11.886;15.810;10.563;12.814;12.476;12.702;12.212;13.156;11.566;11.669;13.186;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.368;0.507;11.568;11.983;14.948;11.783;11.719;11.429;15.642;12.696;12.893;11.839;11.415;12.013;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.000;0.846;10.799;10.720;12.747;9.848;10.012;10.649;11.108;10.312;12.399;10.572;10.238;10.889;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.028;0.674;10.577;9.674;10.109;9.702;9.728;10.055;10.146;9.971;10.199;9.839;9.882;10.586;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.606;0.386;13.593;12.036;13.211;12.642;13.149;12.481;15.466;12.896;13.231;12.714;13.528;13.837;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.423;0.487;11.695;11.811;12.897;11.115;12.257;12.647;15.982;10.692;13.012;12.155;11.147;14.002;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;2.266;0.033;11.777;12.421;9.952;12.218;11.658;12.657;17.054;12.205;12.053;11.199;11.496;13.248;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.559;0.417;12.158;12.341;12.473;12.107;11.862;13.267;13.307;13.339;12.061;11.895;11.548;12.676;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;0.000;0.844;11.254;10.653;13.442;10.638;10.829;11.288;13.784;12.132;11.365;11.796;10.644;13.756;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;1.003;0.230;13.763;13.458;13.806;13.152;14.703;13.581;15.643;12.149;13.774;13.204;13.015;16.749;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
4/;4;1.801;0.071;13.386;13.569;18.855;13.788;13.171;13.574;13.316;15.250;16.382;13.244;14.149;11.987;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.831;13.349;13.405;13.469;13.726;13.045;13.870;16.284;14.040;14.746;13.760;14.101;14.385;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;2.232;0.027;17.777;15.137;17.079;15.953;17.369;16.194;21.340;16.360;16.016;15.342;16.812;17.674;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.838;14.957;14.522;16.599;16.432;13.898;15.894;16.456;16.702;14.141;15.784;14.191;16.659;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.390;0.470;9.144;9.376;11.974;9.184;9.108;9.813;10.648;9.337;9.962;10.070;9.499;8.718;8 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_8  Loc_9  Loc_10  ; Loc_7  Loc_11  
5/;5;0.000;0.838;12.556;12.663;14.705;12.388;11.878;12.337;15.869;13.184;12.103;12.451;11.976;16.443;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.459;0.417;11.950;11.188;12.630;11.108;11.568;12.696;14.694;14.254;13.672;12.710;12.519;14.337;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.130;0.601;10.678;11.394;11.579;11.322;10.808;11.178;11.498;11.830;12.719;11.496;11.104;11.346;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.508;0.396;10.423;10.186;11.737;10.367;9.878;10.661;12.102;12.568;11.394;9.996;10.622;9.370;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.212;0.547;11.448;11.202;11.723;11.571;11.299;11.087;12.449;14.910;12.601;11.419;11.419;12.126;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;1.292;0.124;11.203;10.978;12.104;11.282;11.837;11.654;12.173;10.544;11.067;10.919;10.986;11.436;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.021;0.660;11.097;11.828;11.000;10.997;10.478;11.055;11.904;12.742;10.457;11.268;10.657;13.122;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.346;0.469;12.186;12.169;16.023;11.986;12.199;12.150;12.213;13.542;15.804;12.280;11.853;12.927;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.837;12.540;11.409;14.175;11.819;11.155;11.915;12.925;11.670;12.404;12.042;11.323;13.094;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
