20/10/2022 17:11:11 :
        Data file: C:\Users\rchen2\Documents\Black Grouse PhD\GitHub\blackgrouse-hunting\data\cleandata\Microsat.adults.noLOCUS1+13.fstat.dat
        Used loci:  Loc_1 Loc_2 Loc_3 Loc_4 Loc_5 Loc_6 Loc_8 Loc_9 Loc_10 Loc_11 Loc_12
        Detection of first generation migrants
        Likelihood ratio L_home / L_max
        Criterion: Rannala & Mountain (1997)
        Number of simulated individuals: 1000
        Simulation algorithm: Paetkau et al. (2004)
        Threshold (p-value): 0.01
        Starting computation
20/10/2022 17:11:11 - 27 individuals with a probability below 0.01
20/10/2022 17:11:13 - Computation terminated. Duration: 20804.360 s
;;;;1;2;3;4;5;6;7;8;9;10;11;12;Nb. of loci;Used loci;Missing loci
11/;11;0.346;0.515;13.563;14.316;13.885;12.868;13.162;12.960;14.020;13.114;13.192;13.365;13.214;14.223;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.749;0.281;14.596;13.626;14.585;13.059;15.293;15.281;13.633;12.649;15.250;12.872;13.398;14.993;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.000;0.864;12.839;13.897;12.962;13.447;12.973;13.713;13.526;13.951;13.416;13.660;12.552;14.311;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.847;0.241;13.141;14.686;13.106;14.175;13.481;12.587;12.660;12.692;13.405;13.431;13.004;12.156;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.610;0.356;14.698;13.922;14.528;16.378;14.779;16.063;15.818;15.696;15.798;15.256;14.533;14.771;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.128;0.673;12.703;13.249;13.700;12.674;13.972;14.588;13.883;12.505;14.561;12.849;12.633;14.088;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;1.064;0.150;13.019;12.157;11.573;12.093;12.906;13.623;12.031;13.236;12.024;12.078;12.478;11.414;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;1.727;0.038;13.033;12.696;14.627;14.007;14.507;15.854;13.107;13.777;12.670;14.036;14.397;13.425;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.404;0.456;11.090;10.625;11.043;9.979;10.934;10.913;11.530;9.900;10.782;10.725;10.304;11.641;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_9  Loc_10  Loc_11  Loc_12  ; Loc_8  
11/;11;0.141;0.654;18.222;19.026;18.418;17.196;16.280;18.260;18.368;16.786;18.643;18.411;16.421;18.003;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.000;0.866;13.960;14.886;16.056;14.234;13.447;13.196;14.726;13.854;14.613;14.244;13.160;15.219;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.000;0.866;11.685;12.075;13.292;12.038;12.258;13.545;12.679;12.307;14.142;12.318;11.460;12.634;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;1.019;0.175;13.155;12.669;14.249;12.291;12.807;13.461;12.574;13.038;14.455;12.669;13.289;12.269;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.378;0.491;14.119;13.779;13.875;14.918;15.212;16.844;14.512;14.368;14.368;14.460;14.157;14.763;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.000;0.869;14.984;14.915;15.127;14.258;14.360;14.471;14.712;14.229;14.777;14.294;14.103;16.020;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.686;0.304;14.047;17.138;14.321;15.839;14.249;15.692;13.975;13.806;14.685;15.522;14.492;15.006;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.028;0.722;14.548;14.065;13.548;13.222;14.229;14.399;15.404;13.333;14.655;13.388;13.249;15.832;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.634;0.335;12.986;13.250;13.620;12.823;13.190;13.754;12.519;12.564;11.907;13.064;12.541;12.868;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;1.468;0.066;15.483;14.109;16.053;14.665;13.715;14.773;15.801;16.172;15.501;16.051;15.183;16.194;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.514;0.399;11.924;13.334;13.538;12.807;13.251;13.037;13.911;12.534;13.882;12.748;12.438;13.909;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.486;0.426;14.699;13.530;15.104;14.550;13.408;13.473;16.787;14.866;12.699;14.388;13.185;15.325;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.930;0.193;11.622;11.339;12.715;11.314;10.829;11.726;11.365;11.399;12.095;11.108;11.759;12.441;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.731;0.278;14.665;14.392;13.078;14.790;14.030;15.277;14.154;14.720;14.991;14.647;13.809;13.840;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.000;0.869;14.752;15.194;14.191;13.268;13.294;14.502;14.179;15.055;15.655;13.084;12.144;13.983;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.000;0.864;14.374;12.389;14.559;12.939;12.629;13.337;13.825;12.653;13.670;12.527;12.241;13.180;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.000;0.869;12.105;13.110;13.894;12.966;12.250;12.682;13.584;14.106;14.201;12.967;11.696;11.821;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.073;0.693;12.677;12.890;13.668;12.209;12.402;13.852;12.743;12.761;14.143;13.110;12.281;14.161;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.412;0.476;13.992;13.848;13.173;13.614;13.468;13.163;12.500;14.757;13.508;14.835;12.681;12.269;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.000;0.871;13.122;12.750;14.256;12.568;12.347;12.275;15.434;13.262;13.604;12.757;11.953;14.458;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.877;0.220;13.196;12.524;12.136;11.848;13.236;12.700;12.307;11.235;12.173;12.763;12.113;12.303;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.388;0.487;12.076;12.263;12.218;12.402;12.381;13.743;12.030;14.387;12.435;13.119;12.419;12.109;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.407;0.469;11.545;11.768;12.109;11.318;11.989;13.228;11.764;10.745;12.045;11.374;11.152;12.072;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.601;0.354;13.857;13.696;15.014;14.054;14.932;16.748;14.304;13.656;15.571;14.037;14.257;14.873;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.000;0.869;15.321;15.759;15.455;13.307;14.035;15.247;15.283;14.409;15.982;13.821;12.934;14.931;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.733;0.287;14.104;13.910;15.907;14.234;13.427;13.928;14.773;14.016;14.378;13.966;14.160;14.882;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.409;0.475;12.958;13.301;12.167;13.151;12.386;12.928;13.376;12.744;12.969;12.461;12.576;13.394;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.000;0.865;17.208;18.159;16.341;18.726;17.254;15.394;19.940;16.721;15.752;17.623;15.137;18.175;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;3.903;0.000;20.478;20.096;17.294;18.936;19.989;18.224;16.044;17.387;19.028;20.104;19.947;18.892;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.159;0.635;13.671;12.638;13.713;12.459;13.427;12.492;12.811;14.535;13.176;12.720;12.618;12.862;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.191;0.614;12.832;13.322;12.915;12.534;13.059;12.877;12.922;13.031;13.463;12.363;12.554;13.261;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.903;0.210;13.011;14.407;15.042;14.673;13.525;13.711;13.947;15.055;14.307;14.398;13.914;14.389;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.080;0.699;14.941;14.977;17.098;13.556;14.620;16.073;13.912;14.178;14.558;13.947;13.636;16.867;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.892;0.216;12.381;12.978;15.283;12.714;13.064;13.625;13.706;11.805;13.165;12.902;12.696;13.966;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;1.444;0.070;13.173;15.627;14.377;15.370;13.198;12.914;14.871;15.311;13.726;14.127;14.357;13.024;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.251;0.584;13.861;13.514;14.499;14.356;14.667;15.928;16.795;13.238;15.455;13.274;13.489;15.220;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.259;0.563;13.494;14.185;13.898;13.980;13.494;14.919;13.782;13.131;13.756;14.196;13.390;14.235;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.506;0.416;14.035;13.616;15.186;14.867;13.637;13.854;17.518;13.373;15.048;14.105;13.879;16.260;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.565;0.376;11.442;11.861;12.473;11.806;11.135;10.873;12.387;11.054;11.073;11.484;11.438;12.621;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.339;0.527;12.607;12.879;13.009;12.448;12.133;11.794;13.389;13.084;12.505;12.837;12.133;12.167;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.674;0.316;13.962;14.289;12.614;13.537;14.173;13.357;13.737;14.138;14.036;14.098;13.288;13.408;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.000;0.870;15.902;16.230;15.362;16.351;17.276;17.050;16.151;15.439;15.213;15.505;14.999;15.675;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;1.624;0.049;14.118;13.625;16.533;14.334;13.997;14.925;17.585;14.068;14.141;14.207;15.250;16.342;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.000;0.866;11.777;11.987;11.537;11.384;11.921;11.538;11.683;12.352;11.725;11.310;11.271;11.422;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.658;0.325;14.517;13.599;14.278;14.103;13.592;13.992;15.556;16.581;14.334;13.639;14.249;14.025;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.497;0.428;13.016;13.137;14.546;14.452;12.694;13.197;14.123;15.745;13.550;13.843;13.191;13.188;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;1.643;0.046;15.205;15.219;15.302;15.291;16.262;18.415;13.333;15.212;13.788;14.528;14.977;15.908;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.441;0.453;13.070;14.452;16.241;13.516;15.159;14.032;15.515;15.791;14.113;15.738;13.510;13.580;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.000;0.865;11.900;12.007;13.611;11.565;11.992;11.851;12.269;11.986;13.858;11.475;11.237;12.279;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.526;0.403;17.008;16.396;17.376;15.262;14.761;16.678;14.865;15.893;15.391;15.600;15.288;17.009;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;1.090;0.154;15.067;15.468;16.500;15.664;14.766;16.898;14.931;19.218;16.818;15.899;15.855;16.073;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.342;0.515;14.651;15.532;16.393;12.907;16.192;16.186;15.578;13.261;16.068;14.094;13.250;15.243;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.111;0.660;13.632;13.745;14.012;13.255;14.573;14.114;16.568;13.021;13.647;12.784;12.895;14.228;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.136;0.647;13.109;12.993;13.202;13.823;12.414;12.411;13.836;14.921;13.044;13.149;12.501;12.366;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.000;0.862;11.427;11.762;12.302;11.482;11.271;11.908;11.988;12.007;12.539;11.839;11.057;12.841;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.000;0.866;11.122;11.461;11.824;12.289;11.197;12.022;14.782;11.356;12.118;11.380;10.833;12.863;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.969;0.184;14.082;15.051;16.713;14.663;14.568;14.259;14.155;16.080;16.606;15.811;15.051;15.470;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.000;0.864;15.281;15.081;14.907;14.762;14.908;16.069;15.095;15.256;16.055;14.963;13.655;14.486;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.545;0.391;13.027;13.354;13.806;13.784;14.045;13.155;14.002;14.035;12.484;15.325;13.029;13.815;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.000;0.865;14.149;13.668;14.152;13.154;14.870;14.465;15.507;13.292;14.169;13.188;12.526;15.536;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.298;0.550;13.024;14.785;14.425;13.126;13.365;13.460;13.584;14.890;14.309;13.801;13.322;14.356;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;1.536;0.060;15.991;16.219;17.719;16.668;15.656;14.853;15.348;18.493;15.812;16.628;16.389;17.399;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.000;0.868;12.078;11.589;12.998;12.106;11.969;12.397;12.202;13.022;12.080;12.005;11.467;11.771;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.000;0.865;12.373;12.472;13.071;12.409;12.021;12.187;12.963;13.352;13.311;12.359;11.479;12.821;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.146;0.651;13.339;13.305;14.543;14.066;13.837;14.384;16.620;14.132;14.213;13.234;13.380;15.195;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.556;0.384;13.993;14.265;16.355;13.769;13.972;13.571;16.659;14.239;14.259;14.376;14.128;14.743;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.713;0.301;13.236;14.252;14.079;14.074;13.457;13.357;14.600;14.949;14.521;14.284;13.949;13.902;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.539;0.402;12.292;13.116;13.234;12.511;12.015;12.756;12.368;12.740;12.539;12.980;12.555;12.918;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.000;0.870;12.192;12.614;11.828;12.313;11.676;11.256;12.674;13.138;11.718;12.237;11.228;12.120;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.114;0.661;11.452;11.697;11.236;11.362;11.788;11.838;11.921;11.682;11.861;11.358;11.350;11.995;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.000;0.869;13.284;13.243;15.580;12.352;12.760;12.573;15.880;12.557;13.812;12.679;12.033;14.450;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.282;0.551;16.007;15.065;16.178;15.184;14.403;16.813;14.992;15.886;14.863;15.456;14.685;15.271;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.053;0.700;13.249;13.951;13.688;14.089;13.436;14.598;15.542;14.986;14.898;14.647;13.303;14.518;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.377;0.493;13.761;15.176;14.750;15.345;14.063;15.978;15.010;15.795;14.839;15.245;14.138;15.705;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;1.229;0.110;13.050;12.014;12.806;13.177;12.339;11.667;14.196;11.987;11.343;12.112;12.572;12.956;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.695;0.306;14.768;14.427;14.038;15.329;15.264;16.064;14.682;15.950;15.583;14.895;14.177;13.482;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.000;0.863;12.428;12.208;14.250;11.249;11.870;12.559;13.200;11.602;13.734;11.962;11.186;12.703;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.000;0.867;12.203;12.421;13.294;12.698;12.119;12.281;15.263;13.204;13.599;13.120;11.711;13.463;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.203;0.611;14.128;13.093;14.383;12.512;12.491;14.301;13.478;14.298;13.475;12.456;12.659;12.647;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.000;0.872;17.377;17.902;17.784;15.047;15.664;16.028;16.116;16.252;17.583;15.460;14.757;16.650;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.222;0.598;14.574;15.042;15.899;15.614;15.573;15.253;16.197;15.725;14.862;15.403;14.796;16.149;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;1.543;0.060;13.119;12.073;13.327;12.593;13.142;12.453;13.159;13.228;12.617;13.419;13.616;13.513;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.638;0.325;13.099;13.987;13.466;11.607;12.578;12.310;11.930;11.977;12.666;12.332;12.245;13.224;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.534;0.395;11.759;12.355;11.922;12.907;11.637;12.334;15.002;11.415;12.472;11.811;11.949;13.832;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.000;0.870;13.322;12.590;14.104;12.044;12.488;13.863;12.456;11.957;12.749;12.382;11.808;14.610;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.355;0.509;12.867;13.018;12.333;11.841;12.637;12.999;12.704;11.885;13.019;11.978;12.196;14.297;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.059;0.696;11.242;11.572;11.640;11.472;11.318;11.587;12.540;11.767;11.838;11.136;11.196;11.951;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.000;0.867;15.905;16.259;15.373;13.611;14.811;16.094;15.414;15.643;16.278;14.389;13.209;15.510;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.346;0.504;13.213;12.720;12.383;13.339;12.841;12.165;13.343;13.767;12.513;12.743;12.413;12.067;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.000;0.868;11.821;12.333;11.829;11.679;11.914;11.937;12.451;12.003;12.643;12.015;11.320;11.820;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
11/;11;0.330;0.519;11.653;10.812;11.390;10.636;11.279;11.686;11.164;11.556;11.868;10.836;10.966;11.113;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
