"","V1","V2","V3","V4","V5","V6","V7","V8"
"1067","T107_6","10000","10000","107","-50530.6","-50376.3","308.5","1.1057"
"1068","T107_7","10000","10000","107","-50470.8","-50393.3","155.0","1.5996"
"1069","T107_8","10000","10000","107","-50975.2","-50330.2","1289.8","0.8704"
"1070","T107_9","10000","10000","107","-50487.2","-50395.2","184.0","1.4970"
"1071","T107_10","10000","10000","107","-50489.9","-50383.7","212.3","1.2868"
"1072","T108_1","10000","10000","108","-50522.8","-50360.8","324.1","0.8323"
"1073","T108_2","10000","10000","108","-50849.3","-50343.6","1011.3","0.8595"
"1074","T108_3","10000","10000","108","-50828.2","-50344.3","967.7","0.7877"
"1075","T108_4","10000","10000","108","-50480.9","-50384.2","193.3","1.2807"
"1076","T108_5","10000","10000","108","-50562.4","-50359.5","405.7","0.8980"
"1077","T108_6","10000","10000","108","-50831.8","-50256.8","1149.9","0.6122"
"1078","T108_7","10000","10000","108","-50555.0","-50361.5","387.1","0.9223"
"1079","T108_8","10000","10000","108","-50653.3","-50334.6","637.3","0.7119"
"1080","T108_9","10000","10000","108","-50525.4","-50367.1","316.7","0.8629"
"1081","T108_10","10000","10000","108","-50480.5","-50387.3","186.4","1.3250"
"1082","T109_1","10000","10000","109","-50511.9","-50377.0","269.8","0.9778"
"1083","T109_2","10000","10000","109","-50511.0","-50378.5","265.0","1.1455"
"1084","T109_3","10000","10000","109","-50541.9","-50375.0","333.7","1.1180"
"1085","T109_4","10000","10000","109","-50487.9","-50382.5","210.8","1.0128"
"1086","T109_5","10000","10000","109","-54767.4","-50244.3","9046.2","0.6803"
"1087","T109_6","10000","10000","109","-50486.3","-50392.0","188.6","1.5015"
"1088","T109_7","10000","10000","109","-50566.6","-50354.2","424.8","0.7304"
"1089","T109_8","10000","10000","109","-50644.5","-50348.9","591.3","0.9280"
"1090","T109_9","10000","10000","109","-50502.1","-50374.2","255.8","1.1339"
"1091","T109_10","10000","10000","109","-50553.3","-50363.8","378.9","0.8642"
"1092","T110_1","10000","10000","110","-51139.6","-50326.3","1626.5","0.6468"
"1093","T110_2","10000","10000","110","-50801.4","-50322.0","958.8","0.7243"
"1094","T110_3","10000","10000","110","-50550.1","-50358.1","384.1","0.9243"
"1095","T110_4","10000","10000","110","-50490.9","-50368.3","245.0","1.0632"
"1096","T110_5","10000","10000","110","-50500.3","-50374.7","251.3","1.1567"
"1097","T110_6","10000","10000","110","-50677.9","-50305.9","744.1","0.7575"
"1098","T110_7","10000","10000","110","-50648.8","-50354.8","588.0","0.9472"
"1099","T110_8","10000","10000","110","-50467.6","-50398.1","139.0","1.8961"
"1100","T110_9","10000","10000","110","-50471.6","-50385.7","171.8","1.2131"
"1101","T110_10","10000","10000","110","-50491.6","-50380.2","222.9","1.1235"
"1102","T111_1","10000","10000","111","-50573.0","-50370.3","405.4","0.9452"
"1103","T111_2","10000","10000","111","-50471.6","-50382.4","178.3","1.0269"
"1104","T111_3","10000","10000","111","-50542.0","-50371.9","340.1","0.9770"
"1105","T111_4","10000","10000","111","-50716.6","-50360.9","711.4","0.9024"
"1106","T111_5","10000","10000","111","-50543.0","-50372.0","342.0","1.1174"
"1107","T111_6","10000","10000","111","-50765.0","-50307.1","915.9","0.6859"
"1108","T111_7","10000","10000","111","-50487.8","-50372.3","231.1","1.0355"
"1109","T111_8","10000","10000","111","-50476.9","-50385.0","183.9","1.2281"
"1110","T111_9","10000","10000","111","-50505.3","-50385.4","239.8","1.1873"
"1111","T111_10","10000","10000","111","-50638.7","-50359.5","558.4","0.8877"
"1112","T112_1","10000","10000","112","-50498.8","-50379.5","238.6","0.9748"
"1113","T112_2","10000","10000","112","-50529.4","-50373.5","311.8","0.9348"
"1114","T112_3","10000","10000","112","-50507.4","-50374.3","266.3","0.9725"
"1115","T112_4","10000","10000","112","-50529.4","-50373.5","311.8","0.9348"
"1116","T112_5","10000","10000","112","-50959.8","-50316.1","1287.5","0.7794"
"1117","T112_6","10000","10000","112","-50610.5","-50332.8","555.4","0.7793"
"1118","T112_7","10000","10000","112","-50535.1","-50369.1","332.1","0.9269"
"1119","T112_8","10000","10000","112","-50492.3","-50386.2","212.2","1.3323"
"1120","T112_9","10000","10000","112","-50528.8","-50370.9","315.8","0.8994"
"1121","T112_10","10000","10000","112","-50480.4","-50384.1","192.6","1.1994"
"1122","T113_1","10000","10000","113","-50469.6","-50382.8","173.6","1.0930"
"1123","T113_2","10000","10000","113","-50498.4","-50384.2","228.5","1.1899"
"1124","T113_3","10000","10000","113","-50533.4","-50364.6","337.6","0.8528"
"1125","T113_4","10000","10000","113","-50483.2","-50387.4","191.6","1.3197"
"1126","T113_5","10000","10000","113","-50463.8","-50396.0","135.7","1.4107"
"1127","T113_6","10000","10000","113","-50506.8","-50372.3","269.0","0.9852"
"1128","T113_7","10000","10000","113","-50480.8","-50384.7","192.2","1.2142"
"1129","T113_8","10000","10000","113","-50508.5","-50366.3","284.3","0.8351"
"1130","T113_9","10000","10000","113","-50466.3","-50387.6","157.3","1.1897"
"1131","T113_10","10000","10000","113","-50474.7","-50383.0","183.4","1.1522"
"1132","T114_1","10000","10000","114","-50509.2","-50382.2","254.1","1.1537"
"1133","T114_2","10000","10000","114","-50492.5","-50381.6","221.7","1.2426"
"1134","T114_3","10000","10000","114","-50468.8","-50404.0","129.6","2.0686"
"1135","T114_4","10000","10000","114","-50491.4","-50383.9","214.9","1.0879"
"1136","T114_5","10000","10000","114","-50487.4","-50376.3","222.2","1.0256"
"1137","T114_6","10000","10000","114","-50470.1","-50391.5","157.1","1.5216"
"1138","T114_7","10000","10000","114","-50499.4","-50374.7","249.5","1.0430"
"1139","T114_8","10000","10000","114","-50524.3","-50358.1","332.2","0.7863"
"1140","T114_9","10000","10000","114","-50491.1","-50373.7","234.9","1.0298"
"1141","T114_10","10000","10000","114","-50504.3","-50381.7","245.1","1.2366"
"1142","T115_1","10000","10000","115","-50476.2","-50381.6","189.1","1.2420"
"1143","T115_2","10000","10000","115","-50517.7","-50375.4","284.7","0.9872"
"1144","T115_3","10000","10000","115","-50480.7","-50388.8","183.8","1.4937"
"1145","T115_4","10000","10000","115","-50469.1","-50395.1","148.1","1.4845"
"1146","T115_5","10000","10000","115","-50509.5","-50377.4","264.3","1.1429"
"1147","T115_6","10000","10000","115","-50491.3","-50367.2","248.3","0.9886"
"1148","T115_7","10000","10000","115","-50469.5","-50398.9","141.3","1.5262"
"1149","T115_8","10000","10000","115","-50590.6","-50350.9","479.3","0.7783"
"1150","T115_9","10000","10000","115","-50533.3","-50385.0","296.6","1.1052"
"1151","T115_10","10000","10000","115","-50518.8","-50368.6","300.5","0.9273"
"1152","T116_1","10000","10000","116","-50488.3","-50376.5","223.5","1.0389"
"1153","T116_2","10000","10000","116","-50473.0","-50391.7","162.6","1.3283"
"1154","T116_3","10000","10000","116","-50495.6","-50382.7","225.8","0.9516"
"1155","T116_4","10000","10000","116","-50499.2","-50398.2","201.9","1.7574"
"1156","T116_5","10000","10000","116","-50539.9","-50368.8","342.2","0.9731"
"1157","T116_6","10000","10000","116","-50502.4","-50372.4","259.9","0.9277"
"1158","T116_7","10000","10000","116","-50504.7","-50369.8","269.8","0.8582"
"1159","T116_8","10000","10000","116","-50510.4","-50371.1","278.4","0.9738"
"1160","T116_9","10000","10000","116","-50523.7","-50375.3","296.7","1.0259"
"1161","T116_10","10000","10000","116","-50504.5","-50383.1","242.8","1.0955"
"1162","T117_1","10000","10000","117","-50501.5","-50372.3","258.3","0.9361"
"1163","T117_2","10000","10000","117","-50468.6","-50396.4","144.3","1.3964"
"1164","T117_3","10000","10000","117","-50489.1","-50379.4","219.2","0.9995"
"1165","T117_4","10000","10000","117","-50588.5","-50359.7","457.6","0.8801"
"1166","T117_5","10000","10000","117","-50472.4","-50388.0","168.8","1.2064"
"1167","T117_6","10000","10000","117","-50481.9","-50375.4","213.1","1.0410"
"1168","T117_7","10000","10000","117","-50479.9","-50384.3","191.2","1.1711"
"1169","T117_8","10000","10000","117","-50495.3","-50366.3","258.0","0.9126"
"1170","T117_9","10000","10000","117","-50480.0","-50385.9","188.2","1.1428"
"1171","T117_10","10000","10000","117","-50476.7","-50386.8","179.8","1.3197"
"1172","T118_1","10000","10000","118","-50497.2","-50382.0","230.5","1.1115"
"1173","T118_2","10000","10000","118","-50516.1","-50379.5","273.2","0.9691"
"1174","T118_3","10000","10000","118","-50502.3","-50380.3","244.0","0.9490"
"1175","T118_4","10000","10000","118","-50501.9","-50379.7","244.2","0.9015"
"1176","T118_5","10000","10000","118","-50480.9","-50375.9","210.1","1.1632"
"1177","T118_6","10000","10000","118","-50512.0","-50384.4","255.3","1.1824"
"1178","T118_7","10000","10000","118","-50696.0","-50349.9","692.4","0.8429"
"1179","T118_8","10000","10000","118","-50510.9","-50360.3","301.2","0.7857"
"1180","T118_9","10000","10000","118","-50468.4","-50393.9","149.2","1.5417"
"1181","T118_10","10000","10000","118","-50467.8","-50403.7","128.4","1.6749"
"1182","T119_1","10000","10000","119","-50477.1","-50393.8","166.5","1.3598"
"1183","T119_2","10000","10000","119","-50648.7","-50346.0","605.5","0.7462"
"1184","T119_3","10000","10000","119","-50502.6","-50362.9","279.3","0.8640"
"1185","T119_4","10000","10000","119","-50471.2","-50391.0","160.5","1.1610"
"1186","T119_5","10000","10000","119","-50483.7","-50385.0","197.3","1.1221"
"1187","T119_6","10000","10000","119","-50483.6","-50388.6","190.0","1.4036"
"1188","T119_7","10000","10000","119","-50528.7","-50373.7","310.0","0.9614"
"1189","T119_8","10000","10000","119","-50491.4","-50390.6","201.6","1.4644"
"1190","T119_9","10000","10000","119","-50466.9","-50399.6","134.6","1.6583"
"1191","T119_10","10000","10000","119","-50481.0","-50383.6","194.8","1.1360"
"1192","T120_1","10000","10000","120","-50514.4","-50391.3","246.2","1.3605"
"1193","T120_2","10000","10000","120","-50483.6","-50381.2","204.7","1.0480"
"1194","T120_3","10000","10000","120","-50509.1","-50373.1","272.1","1.0294"
"1195","T120_4","10000","10000","120","-50480.7","-50392.1","177.1","1.2671"
"1196","T120_5","10000","10000","120","-50506.7","-50383.4","246.5","1.1069"
"1197","T120_6","10000","10000","120","-50496.8","-50375.7","242.2","0.9564"
"1198","T120_7","10000","10000","120","-50559.0","-50372.5","373.2","0.9926"
"1199","T120_8","10000","10000","120","-50630.7","-50369.8","521.8","0.9897"
"1200","T120_9","10000","10000","120","-50484.6","-50394.9","179.4","1.6538"
"1201","T120_10","10000","10000","120","-50516.9","-50369.1","295.6","0.8651"
"1202","T121_1","10000","10000","121","-50520.4","-50380.6","279.5","1.0322"
"1203","T121_2","10000","10000","121","-50468.6","-50400.7","135.7","1.6406"
"1204","T121_3","10000","10000","121","-50518.8","-50364.7","308.2","0.7614"
"1205","T121_4","10000","10000","121","-50477.4","-50387.9","178.9","1.0647"
"1206","T121_5","10000","10000","121","-50483.2","-50384.0","198.4","1.0975"
"1207","T121_6","10000","10000","121","-50703.3","-50370.6","665.3","0.9379"
"1208","T121_7","10000","10000","121","-50500.9","-50394.0","213.8","1.4784"
"1209","T121_8","10000","10000","121","-50470.2","-50383.5","173.4","1.1812"
"1210","T121_9","10000","10000","121","-50508.8","-50376.4","264.9","1.0558"
"1211","T121_10","10000","10000","121","-50462.3","-50404.3","116.1","1.9533"
"1212","T122_1","10000","10000","122","-50468.7","-50396.3","144.8","1.8597"
"1213","T122_2","10000","10000","122","-50485.8","-50369.7","232.2","0.9244"
"1214","T122_3","10000","10000","122","-50465.0","-50387.0","155.9","1.1356"
"1215","T122_4","10000","10000","122","-50492.1","-50387.0","210.2","1.0581"
"1216","T122_5","10000","10000","122","-50492.2","-50369.7","244.9","1.0114"
"1217","T122_6","10000","10000","122","-50646.0","-50292.5","707.1","0.6297"
"1218","T122_7","10000","10000","122","-50533.4","-50373.7","319.3","0.8500"
"1219","T122_8","10000","10000","122","-50488.9","-50366.7","244.3","0.8010"
"1220","T122_9","10000","10000","122","-50470.9","-50386.4","169.1","1.0040"
"1221","T122_10","10000","10000","122","-50490.4","-50373.7","233.4","0.9472"
"1222","T123_1","10000","10000","123","-50465.6","-50392.7","145.8","1.2816"
"1223","T123_2","10000","10000","123","-50493.9","-50378.5","231.0","0.9922"
"1224","T123_3","10000","10000","123","-50502.9","-50381.1","243.6","1.0414"
"1225","T123_4","10000","10000","123","-50481.1","-50391.4","179.5","1.1800"
"1226","T123_5","10000","10000","123","-50510.2","-50390.8","238.8","1.2492"
"1227","T123_6","10000","10000","123","-50500.6","-50375.8","249.7","1.0287"
"1228","T123_7","10000","10000","123","-50503.8","-50375.3","257.0","0.9893"
"1229","T123_8","10000","10000","123","-50509.5","-50370.9","277.1","0.7624"
"1230","T123_9","10000","10000","123","-50517.1","-50394.0","246.2","1.6525"
"1231","T123_10","10000","10000","123","-50473.3","-50386.3","174.0","1.1244"
"1232","T124_1","10000","10000","124","-50516.6","-50371.1","291.0","0.8167"
"1233","T124_2","10000","10000","124","-50584.9","-50354.3","461.3","0.6992"
"1234","T124_3","10000","10000","124","-50598.3","-50347.3","501.9","0.6669"
"1235","T124_4","10000","10000","124","-50480.5","-50383.0","194.9","1.0059"
"1236","T124_5","10000","10000","124","-50531.3","-50374.8","313.0","0.9693"
"1237","T124_6","10000","10000","124","-50533.6","-50357.5","352.2","0.7391"
"1238","T124_7","10000","10000","124","-50483.5","-50381.2","204.5","0.9443"
"1239","T124_8","10000","10000","124","-50516.1","-50364.9","302.4","0.8745"
"1240","T124_9","10000","10000","124","-50467.6","-50388.9","157.5","1.3007"
"1241","T124_10","10000","10000","124","-50508.9","-50378.0","261.7","1.0244"
"1242","T125_1","10000","10000","125","-50551.4","-50352.4","398.0","0.7304"
"1243","T125_2","10000","10000","125","-50538.0","-50375.7","324.7","1.0330"
"1244","T125_3","10000","10000","125","-50477.8","-50396.0","163.6","1.5845"
"1245","T125_4","10000","10000","125","-50494.4","-50377.6","233.6","0.9882"
"1246","T125_5","10000","10000","125","-50466.3","-50392.4","147.8","1.2939"
"1247","T125_6","10000","10000","125","-50482.7","-50381.0","203.4","1.0157"
"1248","T125_7","10000","10000","125","-50460.4","-50397.3","126.3","1.4576"
"1249","T125_8","10000","10000","125","-50474.6","-50391.3","166.5","1.2281"
"1250","T125_9","10000","10000","125","-50511.7","-50366.0","291.5","0.6968"
"1251","T125_10","10000","10000","125","-50467.0","-50380.1","173.6","0.9304"
"1252","T126_1","10000","10000","126","-50484.3","-50381.1","206.4","1.0383"
"1253","T126_2","10000","10000","126","-50479.3","-50375.5","207.5","1.0106"
"1254","T126_3","10000","10000","126","-50475.7","-50387.9","175.6","0.9966"
"1255","T126_4","10000","10000","126","-50473.1","-50399.7","146.9","1.3986"
"1256","T126_5","10000","10000","126","-50474.2","-50383.8","180.9","1.0506"
"1257","T126_6","10000","10000","126","-50473.6","-50395.4","156.3","1.6440"
"1258","T126_7","10000","10000","126","-50500.7","-50373.6","254.2","0.8906"
"1259","T126_8","10000","10000","126","-50788.4","-50329.6","917.6","0.6378"
"1260","T126_9","10000","10000","126","-50515.1","-50373.0","284.2","0.9026"
"1261","T126_10","10000","10000","126","-50486.7","-50383.5","206.5","1.0392"
"1262","T127_1","10000","10000","127","-50475.3","-50384.0","182.7","0.9814"
"1263","T127_2","10000","10000","127","-50477.0","-50389.1","175.9","1.1144"
"1264","T127_3","10000","10000","127","-50489.2","-50383.9","210.6","1.0120"
"1265","T127_4","10000","10000","127","-50476.4","-50386.8","179.3","1.0255"
"1266","T127_5","10000","10000","127","-50487.2","-50372.8","228.6","0.8885"
"1267","T127_6","10000","10000","127","-50567.1","-50371.0","392.2","0.9865"
"1268","T127_7","10000","10000","127","-50480.9","-50388.4","185.0","1.2355"
"1269","T127_8","10000","10000","127","-50467.8","-50393.6","148.4","1.3501"
"1270","T127_9","10000","10000","127","-50485.7","-50381.3","208.8","0.9256"
"1271","T127_10","10000","10000","127","-50479.5","-50376.1","206.7","0.9382"
"1272","T128_1","10000","10000","128","-50469.8","-50395.7","148.3","1.5804"
"1273","T128_2","10000","10000","128","-50493.9","-50393.3","201.2","1.3900"
"1274","T128_3","10000","10000","128","-50482.0","-50378.9","206.1","0.9718"
"1275","T128_4","10000","10000","128","-50485.5","-50376.0","218.9","0.9863"
"1276","T128_5","10000","10000","128","-50494.8","-50375.5","238.6","0.8719"
"1277","T128_6","10000","10000","128","-50541.8","-50372.2","339.1","1.0396"
"1278","T128_7","10000","10000","128","-50560.1","-50364.5","391.0","0.7315"
"1279","T128_8","10000","10000","128","-50533.1","-50380.3","305.6","0.9662"
"1280","T128_9","10000","10000","128","-50500.4","-50383.4","234.0","1.1869"
"1281","T128_10","10000","10000","128","-50472.2","-50384.4","175.7","1.0796"
"1282","T129_1","10000","10000","129","-50464.1","-50395.3","137.6","1.4811"
"1283","T129_2","10000","10000","129","-50488.4","-50381.7","213.3","1.1048"
"1284","T129_3","10000","10000","129","-50495.9","-50376.9","238.0","1.0416"
"1285","T129_4","10000","10000","129","-50489.7","-50381.5","216.5","1.1654"
"1286","T129_5","10000","10000","129","-50543.4","-50366.4","353.9","0.7773"
"1287","T129_6","10000","10000","129","-50497.2","-50382.3","230.0","1.0406"
"1288","T129_7","10000","10000","129","-50489.3","-50389.0","200.6","1.1892"
"1289","T129_8","10000","10000","129","-50472.2","-50389.4","165.5","1.4268"
"1290","T129_9","10000","10000","129","-50553.5","-50367.5","372.0","0.7926"
"1291","T129_10","10000","10000","129","-50475.5","-50385.7","179.5","1.1146"
"1292","T130_1","10000","10000","130","-50477.1","-50386.8","180.5","1.0587"
"1293","T130_2","10000","10000","130","-50476.8","-50373.1","207.4","0.8347"
"1294","T130_3","10000","10000","130","-50466.3","-50394.7","143.2","1.3294"
"1295","T130_4","10000","10000","130","-50490.5","-50384.1","212.8","1.1113"
"1296","T130_5","10000","10000","130","-50472.4","-50391.9","160.8","1.1663"
"1297","T130_6","10000","10000","130","-50535.8","-50375.1","321.4","0.8486"
"1298","T130_7","10000","10000","130","-50502.4","-50375.8","253.2","0.8982"
"1299","T130_8","10000","10000","130","-50465.0","-50386.1","157.7","1.0252"
"1300","T130_9","10000","10000","130","-50494.0","-50370.6","246.7","0.9514"
"1301","T130_10","10000","10000","130","-50470.4","-50392.4","156.0","1.3077"
"1302","T131_1","10000","10000","131","-50470.8","-50396.0","149.6","1.2841"
"1303","T131_2","10000","10000","131","-50474.0","-50389.4","169.3","1.1211"
"1304","T131_3","10000","10000","131","-50480.4","-50384.8","191.3","1.0541"
"1305","T131_4","10000","10000","131","-50467.1","-50391.6","151.0","1.3222"
"1306","T131_5","10000","10000","131","-50477.1","-50394.1","166.0","1.2055"
"1307","T131_6","10000","10000","131","-50477.9","-50382.2","191.4","0.9208"
"1308","T131_7","10000","10000","131","-50498.5","-50380.6","235.7","1.0741"
"1309","T131_8","10000","10000","131","-50487.9","-50383.9","208.1","1.0183"
"1310","T131_9","10000","10000","131","-50491.9","-50373.0","237.9","0.8599"
"1311","T131_10","10000","10000","131","-50474.9","-50384.2","181.3","1.0461"
"1312","T132_1","10000","10000","132","-50520.8","-50380.7","280.3","0.9323"
"1313","T132_2","10000","10000","132","-50474.8","-50378.6","192.4","1.0067"
"1314","T132_3","10000","10000","132","-50498.3","-50388.3","220.0","1.0606"
"1315","T132_4","10000","10000","132","-50468.9","-50387.2","163.4","1.1611"
"1316","T132_5","10000","10000","132","-50504.2","-50376.9","254.5","0.9688"
"1317","T132_6","10000","10000","132","-50483.5","-50380.7","205.6","1.0006"
"1318","T132_7","10000","10000","132","-50495.3","-50378.5","233.7","1.0193"
"1319","T132_8","10000","10000","132","-50648.6","-50364.6","567.9","0.7832"
"1320","T132_9","10000","10000","132","-50544.9","-50377.6","334.6","0.9328"
"1321","T132_10","10000","10000","132","-50556.2","-50379.8","352.8","1.0527"
"1322","T133_1","10000","10000","133","-50477.0","-50391.8","170.5","1.2516"
"1323","T133_2","10000","10000","133","-50517.3","-50379.1","276.5","1.0073"
"1324","T133_3","10000","10000","133","-50471.2","-50390.6","161.2","1.1947"
"1325","T133_4","10000","10000","133","-50466.6","-50393.3","146.7","1.2495"
"1326","T133_5","10000","10000","133","-50478.8","-50390.4","176.8","1.0855"
"1327","T133_6","10000","10000","133","-50479.1","-50393.8","170.6","1.3937"
"1328","T133_7","10000","10000","133","-50511.5","-50383.2","256.7","0.9520"
"1329","T133_8","10000","10000","133","-50489.5","-50387.9","203.1","1.1000"
"1330","T133_9","10000","10000","133","-50475.8","-50384.4","182.9","1.0575"
"1331","T133_10","10000","10000","133","-50554.1","-50374.1","360.1","0.9467"
"1332","T134_1","10000","10000","134","-50557.3","-50358.8","397.0","0.8470"
"1333","T134_2","10000","10000","134","-50511.6","-50372.7","277.7","0.7946"
"1334","T134_3","10000","10000","134","-50470.6","-50384.5","172.2","0.9083"
"1335","T134_4","10000","10000","134","-50568.0","-50377.9","380.3","0.8251"
"1336","T134_5","10000","10000","134","-50505.9","-50375.6","260.6","0.7623"
"1337","T134_6","10000","10000","134","-50467.2","-50405.9","122.6","1.9802"
"1338","T134_7","10000","10000","134","-50466.7","-50383.7","166.0","1.0138"
"1339","T134_8","10000","10000","134","-50526.1","-50380.3","291.5","0.7745"
"1340","T134_9","10000","10000","134","-50508.6","-50369.7","277.7","0.8373"
"1341","T134_10","10000","10000","134","-50474.0","-50382.7","182.7","0.9147"
"1342","T135_1","10000","10000","135","-50483.8","-50377.3","213.1","0.8360"
"1343","T135_2","10000","10000","135","-50493.9","-50382.3","223.2","0.9659"
"1344","T135_3","10000","10000","135","-50470.3","-50388.6","163.4","1.1356"
"1345","T135_4","10000","10000","135","-50483.2","-50389.1","188.2","1.0253"
"1346","T135_5","10000","10000","135","-50508.5","-50379.8","257.4","1.0058"
"1347","T135_6","10000","10000","135","-50480.6","-50406.1","149.1","1.6687"
"1348","T135_7","10000","10000","135","-50482.8","-50386.4","192.8","0.9912"
"1349","T135_8","10000","10000","135","-50461.9","-50399.7","124.4","1.4680"
"1350","T135_9","10000","10000","135","-50473.6","-50386.8","173.5","1.0653"
"1351","T135_10","10000","10000","135","-50494.2","-50385.6","217.2","1.1322"
"1352","T136_1","10000","10000","136","-50474.2","-50388.4","171.6","1.3556"
"1353","T136_2","10000","10000","136","-50480.4","-50391.9","177.0","1.2997"
"1354","T136_3","10000","10000","136","-50476.9","-50392.2","169.4","1.3789"
"1355","T136_4","10000","10000","136","-50498.3","-50388.3","220.0","1.0350"
"1356","T136_5","10000","10000","136","-50465.1","-50396.3","137.5","1.2856"
"1357","T136_6","10000","10000","136","-50481.3","-50376.5","209.5","0.8378"
"1358","T136_7","10000","10000","136","-50479.6","-50381.7","195.9","0.9580"
"1359","T136_8","10000","10000","136","-50487.5","-50382.3","210.5","0.8780"
"1360","T136_9","10000","10000","136","-50520.6","-50370.2","300.7","0.8368"
"1361","T136_10","10000","10000","136","-50490.5","-50370.0","241.1","0.8732"
"1362","T137_1","10000","10000","137","-50475.6","-50394.5","162.4","1.3386"
"1363","T137_2","10000","10000","137","-50479.7","-50393.2","173.0","1.3331"
"1364","T137_3","10000","10000","137","-50503.1","-50376.7","252.7","0.8229"
"1365","T137_4","10000","10000","137","-50463.9","-50392.7","142.5","1.1712"
"1366","T137_5","10000","10000","137","-50469.8","-50390.1","159.2","1.0612"
"1367","T137_6","10000","10000","137","-50511.4","-50376.0","270.8","0.9276"
"1368","T137_7","10000","10000","137","-50481.6","-50388.9","185.4","1.0666"
"1369","T137_8","10000","10000","137","-50477.2","-50394.8","164.7","1.1924"
"1370","T137_9","10000","10000","137","-50464.7","-50393.5","142.4","0.9846"
"1371","T137_10","10000","10000","137","-50477.6","-50379.9","195.4","0.9645"
"1372","T138_1","10000","10000","138","-50483.3","-50391.6","183.4","1.0674"
"1373","T138_2","10000","10000","138","-50465.8","-50387.3","157.1","0.9497"
"1374","T138_3","10000","10000","138","-50465.4","-50394.8","141.2","1.4084"
"1375","T138_4","10000","10000","138","-50466.5","-50408.4","116.3","1.9522"
"1376","T138_5","10000","10000","138","-50486.2","-50386.6","199.3","1.1867"
"1377","T138_6","10000","10000","138","-50474.7","-50390.4","168.6","1.0584"
"1378","T138_7","10000","10000","138","-50464.3","-50394.7","139.0","1.3049"
"1379","T138_8","10000","10000","138","-50476.7","-50400.4","152.7","1.4882"
"1380","T138_9","10000","10000","138","-50516.1","-50381.1","269.9","0.9497"
"1381","T138_10","10000","10000","138","-50489.0","-50400.3","177.4","1.7045"
"1382","T139_1","10000","10000","139","-50462.2","-50393.9","136.5","1.3145"
"1383","T139_2","10000","10000","139","-50474.8","-50392.6","164.3","1.0687"
"1384","T139_3","10000","10000","139","-50500.4","-50380.8","239.0","0.9739"
"1385","T139_4","10000","10000","139","-50464.2","-50392.9","142.6","1.2214"
"1386","T139_5","10000","10000","139","-50490.1","-50373.0","234.3","0.8270"
"1387","T139_6","10000","10000","139","-50471.1","-50393.1","156.1","1.1445"
"1388","T139_7","10000","10000","139","-50483.9","-50385.7","196.4","1.0412"
"1389","T139_8","10000","10000","139","-50488.3","-50385.1","206.5","1.0175"
"1390","T139_9","10000","10000","139","-50471.6","-50395.3","152.7","1.2004"
"1391","T139_10","10000","10000","139","-50479.6","-50394.9","169.3","1.3531"
"1392","T140_1","10000","10000","140","-50500.0","-50373.2","253.5","0.8275"
"1393","T140_2","10000","10000","140","-50477.4","-50373.5","207.7","0.9529"
"1394","T140_3","10000","10000","140","-50515.5","-50389.0","253.1","1.1997"
"1395","T140_4","10000","10000","140","-50481.9","-50381.6","200.5","0.9953"
"1396","T140_5","10000","10000","140","-50498.8","-50373.2","251.2","0.7898"
"1397","T140_6","10000","10000","140","-50464.2","-50391.4","145.5","1.0601"
"1398","T140_7","10000","10000","140","-50474.6","-50387.0","175.3","1.0857"
"1399","T140_8","10000","10000","140","-50500.1","-50376.1","248.0","0.9638"
"1400","T140_9","10000","10000","140","-50480.1","-50392.2","175.9","1.2751"
"1401","T140_10","10000","10000","140","-50472.8","-50379.2","187.2","0.8513"
"1402","T141_1","10000","10000","141","-50479.3","-50376.3","206.1","0.8528"
"1403","T141_2","10000","10000","141","-50482.3","-50387.6","189.5","1.1021"
"1404","T141_3","10000","10000","141","-50473.9","-50387.3","173.3","1.0181"
"1405","T141_4","10000","10000","141","-50492.9","-50395.3","195.3","1.2268"
"1406","T141_5","10000","10000","141","-50463.5","-50407.3","112.5","2.1654"
"1407","T141_6","10000","10000","141","-50473.1","-50394.8","156.4","1.1818"
"1408","T141_7","10000","10000","141","-50467.7","-50398.1","139.3","1.2732"
"1409","T141_8","10000","10000","141","-50461.2","-50404.2","113.9","1.7777"
"1410","T141_9","10000","10000","141","-50466.2","-50383.1","166.1","1.0587"
"1411","T141_10","10000","10000","141","-50534.1","-50369.5","329.1","0.7464"
"1412","T142_1","10000","10000","142","-50537.7","-50374.9","325.5","1.0043"
"1413","T142_2","10000","10000","142","-50474.9","-50395.0","159.8","1.2550"
"1414","T142_3","10000","10000","142","-50467.2","-50402.4","129.7","1.4724"
"1415","T142_4","10000","10000","142","-50480.4","-50395.2","170.4","1.2298"
"1416","T142_5","10000","10000","142","-50482.1","-50384.3","195.6","0.9119"
"1417","T142_6","10000","10000","142","-50486.3","-50389.3","193.9","1.1186"
"1418","T142_7","10000","10000","142","-50487.8","-50387.7","200.4","0.9913"
"1419","T142_8","10000","10000","142","-50510.9","-50386.7","248.3","1.0224"
"1420","T142_9","10000","10000","142","-50477.4","-50393.2","168.3","1.1119"
"1421","T142_10","10000","10000","142","-50462.3","-50394.2","136.2","1.1934"
"1422","T143_1","10000","10000","143","-50474.2","-50390.0","168.3","1.1949"
"1423","T143_2","10000","10000","143","-50516.7","-50383.3","266.8","1.0178"
"1424","T143_3","10000","10000","143","-50477.6","-50387.2","180.7","0.9490"
